,product_id,product_name,seller_id,seller_name,seller_product_id,primary_category_name,brand_id,brand_name,discount,discount_rate,original_price,price,rating_average,review_count,shipping_code,shipping_text,page,completion_time
83,107972504,Chuột Không Dây Thiết Kế Theo Mô Hình Siêu Xe V.3,189384,Huyền Fashion Store,107972512,Chuột Văn Phòng Không Dây,111461,OEM,0,0,259000,259000,0.0,0,delivery_info_badge,"Giao thứ 4, ngày 31/05",2,2023-05-27 14:09:49.868474
84,196187316,Chuột Không Dây Hình  OTO Huqu V3- Độ Phân Giải Quang Học 1200DPI- Hàng Chính Hãng,281739,HuQu Official,196187331,Chuột Văn Phòng Không Dây,5763205,HuQu,61000,23,270000,209000,5.0,34,delivery_info_badge,"Giao thứ 4, ngày 31/05",2,2023-05-27 14:09:49.868474
85,202152243,Chuột Không Dây Im Lặng Sạc Lại IMICE W718 6 Nút Dành Cho Laptop 1600DPI- Hàng Chính Hãng,165536,DDLstore,202152244,Chuột Văn Phòng Không Dây,192495,Imice,78000,31,250000,172000,4.6,5,delivery_info_badge,"Giao thứ 4, ngày 31/05",2,2023-05-27 14:09:49.868474
86,260942733,Chuột không dây XUNFOX XYH20 trong suốt với 3 chế độ kết nối - HT,106273,Hitech07,260942737,Chuột Văn Phòng Không Dây,111461,OEM,0,0,800000,800000,0.0,0,delivery_info_badge,"Giao thứ 3, ngày 30/05",2,2023-05-27 14:09:49.868474
87,190624400,"Chuột Không Dây HAVIT MS989, 2 Chế Độ DPI, Tích Hợp 3 Nút Điều Chỉnh, Tuổi Thọ 1 Triệu Lần Nhấn - Hàng Chính Hãng",187121,Phụ Kiện Hoàn Linh,198733988,Chuột Văn Phòng Không Dây,204385,Havit,75000,50,150000,75000,0.0,0,delivery_info_badge,"Giao thứ 3, ngày 30/05",2,2023-05-27 14:09:49.868474
88,176685751,Chuột Không Dây Cao Cấp MX Silent Chế Độ Kép Bluetooth-2.4Ghz - Hàng Chất Lượng Cao,193897,DVG SHOP,176685752,Chuột Văn Phòng Không Dây,111461,OEM,0,0,89000,89000,0.0,0,delivery_info_badge,"Giao thứ 5, ngày 01/06",2,2023-05-27 14:09:49.868474
89,105188202,Chuột Văn Phòng K.3.6.1 (Giao Mẫu Ngẫu Nhiên ),112487,Công Nghệ Việt Anh,138828432,Chuột Văn Phòng Không Dây,111461,OEM,27000,9,309000,282000,0.0,0,delivery_info_badge,"Giao thứ 5, ngày 01/06",2,2023-05-27 14:09:49.868474
90,157215759,Chuột Không Dây GX9 - Bluetooth + Wireless 2.4G  - Pin sạc  - Chống ồn - hàng nhập khẩu,58789,Tech7,157215760,Chuột Văn Phòng Không Dây,5376747,GX9,0,0,310000,310000,4.2,33,delivery_info_badge,"Giao thứ 3, ngày 30/05",2,2023-05-27 14:09:49.868474
91,257846563,Chuột không dây Vtrack A4TECH G3-280A - hàng chính hãng,12854,ThuanThienTs,257846564,Chuột Văn Phòng Không Dây,48051,A4Tech,60100,29,210000,149900,0.0,0,delivery_info_badge,"Giao thứ 3, ngày 30/05",2,2023-05-27 14:09:49.868474
92,190468044,Chuột buetooth không dây S15 có led auto đổi màu cực đẹp sử dụng pin sạc - HN,329374,HN COMPUTER,243097706,Chuột Văn Phòng Không Dây,111461,OEM,0,0,148900,148900,0.0,0,delivery_info_badge,"Giao thứ 4, ngày 31/05",2,2023-05-27 14:09:49.868474
93,59297591,Chuột không dây warship V3 - hàng nhập khẩu,5411,vinet shop,59297592,Chuột Văn Phòng Không Dây,148525,Warship,9000,9,99000,90000,5.0,1,delivery_info_badge,"Giao thứ 4, ngày 31/05",2,2023-05-27 14:09:49.868474
94,139234108,Chuột không dây tự sạc 3 chế độ - Hàng nhập khẩu,225592,Thiết bị số và phụ kiện,139234110,Chuột Văn Phòng Không Dây,5203913,ICTECH,0,0,120000,120000,0.0,0,delivery_info_badge,"Giao thứ 5, ngày 01/06",2,2023-05-27 14:09:49.868474
95,174624469,Chuột Không Dây Bluetooth Microsoft Camo - Hàng Chính Hãng,127051,TrustBuy,174624471,Chuột Văn Phòng Không Dây,19246,Microsoft,181000,24,750000,569000,5.0,2,delivery_info_badge,"Giao thứ 4, ngày 31/05",2,2023-05-27 14:09:49.868474
96,7748478,Chuột không dây Newmen F266S - Hàng Chính Hãng,65781,Máy Tính Bảo Minh,24946577,Chuột Văn Phòng Không Dây,20055,Newmen,0,0,199000,199000,0.0,0,delivery_info_badge,"Giao thứ 4, ngày 31/05",2,2023-05-27 14:09:49.868474
97,249205874,Chuột không dây XUNFOX XYH20 3 chế độ kết nối với thiết kế trong suốt mới lạ kèm theo nhiều chế độ đèn led RGB - VL,249464,SHOP VL288,249205878,Chuột Văn Phòng Không Dây,111461,OEM,0,0,349900,349900,0.0,0,delivery_info_badge,"Giao thứ 4, ngày 31/05",2,2023-05-27 14:09:49.868474
98,105188240,Chuột Không Dây OT.3,112487,Công Nghệ Việt Anh,138828368,Chuột Văn Phòng Không Dây,111461,OEM,25000,9,279000,254000,4.0,1,delivery_info_badge,"Giao thứ 5, ngày 01/06",2,2023-05-27 14:09:49.868474
99,52177416,Chuột không dây chất - độc - lạ V1.3 - Trắng,112487,Công Nghệ Việt Anh,52206829,Chuột Văn Phòng Không Dây,111461,OEM,27000,11,249000,222000,3.0,2,delivery_info_badge,"Giao thứ 5, ngày 01/06",2,2023-05-27 14:09:49.868474
100,101284469,"Chuột Văn Phòng Không Dây Cao Cấp  IMICE G-6 Silent 2.4G Wireless, 6 nút điều khiển, Kết Nối Nhanh,  Bộ Thu Nano Tự Động Kết Nối Khoảng Cách Làm Việc 10m Tiết Kiệm Pin Thông Minh Độ Phân Giải 800/1200/1600DPI - Hàng Chính Hãng",165536,DDLstore,101284471,Chuột Văn Phòng Không Dây,192495,Imice,51000,20,249000,198000,4.5,148,delivery_info_badge,"Giao thứ 4, ngày 31/05",3,2023-05-27 14:09:51.622345
101,52343292,Chuột quang không dây cá tính v1.3 cao cấp - Hàng nhập khẩu,112487,Công Nghệ Việt Anh,55854188,Chuột Văn Phòng Không Dây,111461,OEM,20500,8,268500,248000,3.6,5,delivery_info_badge,"Giao thứ 5, ngày 01/06",3,2023-05-27 14:09:51.622345
102,203913453,"Chuột máy tính không dây Lecoo WS202, thiết kế nhỏ gọn, 3 độ phân giải DPI khác nhau - BH 24 tháng Hàng nhập khẩu",9219,CÔNG TY TAKO,203913459,Chuột Văn Phòng Không Dây,5383189,Lecoo,0,0,180000,180000,0.0,0,delivery_info_badge,"Giao thứ 5, ngày 01/06",3,2023-05-27 14:09:51.622345
103,41354841,Chuột Không Dây Simetech S880 - Hàng Chính Hãng (Giao Màu Ngẫu Nhiên),119404,BÒN BON STORE,52322294,Chuột Văn Phòng Không Dây,229295,Simetech,0,0,119000,119000,5.0,1,delivery_info_badge,"Giao thứ 4, ngày 31/05",3,2023-05-27 14:09:51.622345
104,208310591,Chuột Không Dây Ugreen 2.4G 3 Cấp Độ DPI 1000-1600-2400 Cho Laptop 90371 hàng chính hãng,16801,PhuKienDienTu VN,217778635,Chuột Văn Phòng Không Dây,243693,UGREEN,0,0,200000,200000,0.0,0,delivery_info_badge,"Giao thứ 5, ngày 01/06",3,2023-05-27 14:09:51.622345
105,201475489,Chuột máy tính không dây bluetooth và USB 2.4 A36 chống ồn có LED đổi màu pin sạc không cần thay dùng làm việc chơi game cực chất,255537,Digicom Store,201475505,Chuột Văn Phòng Không Dây,111461,OEM,40000,28,145000,105000,5.0,17,delivery_info_badge,"Giao thứ 5, ngày 01/06",3,2023-05-27 14:09:51.622345
106,253125554,Chuột không dây thế hệ mới đến từ KIWI – Model S191,332692,Nhà Bếp Thông Minh 99,253125561,Chuột Văn Phòng Không Dây,111461,OEM,0,0,150000,150000,0.0,0,delivery_info_badge,"Giao thứ 3, ngày 30/05",3,2023-05-27 14:09:51.622345
107,204057081,"Chuột Không Dây Hoco GM14 Dành Cho PC Và Laptop, Nhựa ABS, Trọng Lượng Nhẹ, Nhỏ Gọn, Chống Xước, DPI 1200, Chíp MX8650 - Hàng Chính Hãng",141813,CHOCONGNGHE,210510849,Chuột Văn Phòng Không Dây,21653,Hoco,0,0,149000,149000,0.0,0,delivery_info_badge,"Giao thứ 4, ngày 31/05",3,2023-05-27 14:09:51.622345
108,195212880,Chuột không dây Silent A4 Tech G3-280NS màu đen đỏ-Hàng chính hãng,212803,Thành Nhân SINCE 1994,195212881,Chuột Văn Phòng Không Dây,48051,A4Tech,0,0,179000,179000,0.0,0,delivery_info_badge,"Giao thứ 3, ngày 30/05",3,2023-05-27 14:09:51.622345
109,260686095,Chuột không dây Newmen F300S (Silent) Đen / Hồng 2.4Ghz - Hàng Chính Hãng,45223,Bảo Hân Treasures,260686099,Chuột Văn Phòng Không Dây,20055,Newmen,0,0,185000,185000,0.0,0,delivery_info_badge,"Giao thứ 4, ngày 31/05",3,2023-05-27 14:09:51.622345
110,73165085,Chuột không dây Bluetooth Logitech MX Anywhere 3 - Màu,192004,Logitech Official Store,105362124,Chuột Văn Phòng Không Dây,18984,Logitech,610000,27,2299000,1689000,5.0,54,tikinow,Giao siêu tốc 2H,3,2023-05-27 14:09:51.622345
111,102918050, Chuột không dây kiểu dáng siêu xe Porsche 3D,190297,Hàng công nghệ An An,102918080,Chuột Văn Phòng Không Dây,111461,OEM,0,0,169000,169000,4.0,1,delivery_info_badge,"Giao thứ 5, ngày 01/06",3,2023-05-27 14:09:51.622345
112,109179445,Chuột Không Dây O3,189352,Quân Fashion Store,109179472,Chuột Văn Phòng Không Dây,111461,OEM,0,0,279000,279000,0.0,0,delivery_info_badge,"Giao thứ 5, ngày 01/06",3,2023-05-27 14:09:51.622345
113,109179669,Chuột Văn Phòng KHông Dây P3.60 (Chuột Sạc ),189352,Quân Fashion Store,109179690,Chuột Văn Phòng Không Dây,111461,OEM,0,0,269000,269000,0.0,0,delivery_info_badge,"Giao thứ 5, ngày 01/06",3,2023-05-27 14:09:51.622345
114,86297359,Chuột không dây đa năng - Tặng lót chuột (BH 3 tháng),174379,Hùng Dũng 68,86297362,Chuột Văn Phòng Không Dây,111461,OEM,0,0,89000,89000,5.0,2,delivery_info_badge,"Giao thứ 5, ngày 01/06",3,2023-05-27 14:09:51.622345
115,101280008,Chuột Văn Phòng Không Dây Cao Cấp IMICE G-1600 Silent Giảm Ồn 90% Bộ Thu Nano Tự Động Kết Nối  Hoạt Động Chính Xác Mượt Mà Khoảng Cách 10m Tiết Kiệm Pin Thông Minh Thay Đổi Nhanh  Độ Phân Giải 800/1200/1600DPI - Hàng Chính Hãng,165536,DDLstore,101280016,Chuột Văn Phòng Không Dây,192495,Imice,73000,35,210000,137000,4.5,26,delivery_info_badge,"Giao thứ 4, ngày 31/05",3,2023-05-27 14:09:51.622345
116,116893238,Chuột không dây Fuhlen M18S (USB/Đen) - Hàng Chính Hãng,11988,Thiên Thảo Computer,116893241,Chuột Văn Phòng Không Dây,204851,Fuhlen,0,0,119000,119000,0.0,0,delivery_info_badge,"Giao thứ 5, ngày 01/06",3,2023-05-27 14:09:51.622345
117,114264085,Chuột Không Dây Kết Nối Cổng USB Hình Xe Hơi 2.4ghz Porsche_3D,189164,Lingha Fashion,122655732,Chuột Văn Phòng Không Dây,111461,OEM,13000,8,159000,146000,0.0,0,delivery_info_badge,"Giao thứ 5, ngày 01/06",3,2023-05-27 14:09:51.622345
118,52137406,Chuột không dây mô hình ô tô V3,98879,Shop Gia Dụng Bình An,52137410,Chuột Văn Phòng Không Dây,111461,OEM,5000,2,219000,214000,0.0,0,delivery_info_badge,"Giao thứ 5, ngày 01/06",3,2023-05-27 14:09:51.622345
119,257781747,Chuột không dây thế hệ mới đến từ KIWI – Model S191,332692,Nhà Bếp Thông Minh 99,257781757,Chuột Văn Phòng Không Dây,111461,OEM,0,0,150000,150000,0.0,0,delivery_info_badge,"Giao thứ 3, ngày 30/05",3,2023-05-27 14:09:51.622345
120,260202943,Chuột không dây XUNFOX XYH20 3 chế độ kết nối với thiết kế trong suốt mới lạ kèm theo nhiều chế độ đèn led RGB - JL - HÀNG CHÍNH HÃNG,64160,Công Nghệ July,260203237,Chuột Văn Phòng Không Dây,5623067,XUNFOX,0,0,299000,299000,0.0,0,delivery_info_badge,"Giao thứ 3, ngày 30/05",3,2023-05-27 14:09:51.622345
121,169398717,Chuột không dây Razer Basilisk X HyperSpeed RZ01-03150100-R3A1 - Hàng chính hãng,162514,Long Hưng TechZone,169398718,Chuột Văn Phòng Không Dây,18776,Razer,140000,11,1330000,1190000,0.0,0,delivery_info_badge,"Giao thứ 4, ngày 31/05",3,2023-05-27 14:09:51.622345
122,192419693,"Chuột Không Dây HAVIT MS64GT, Tích Hợp 3 Chế Độ DPI, Thiết Kế Công Thái Học Nhiều Màu Sắc - Hàng Chính Hãng",276001,Phụ Kiện DEBOX STORE,192419699,Chuột Văn Phòng Không Dây,204385,Havit,175000,50,350000,175000,5.0,1,delivery_info_badge,"Giao thứ 4, ngày 31/05",3,2023-05-27 14:09:51.622345
123,31941392,CHUỘT KHÔNG DÂY SIMETECH S880 - hàng chính hãng,51420,Phụ Kiện Số Pro,31941405,Chuột Văn Phòng Không Dây,229295,Simetech,0,0,120000,120000,5.0,3,delivery_info_badge,"Giao thứ 4, ngày 31/05",3,2023-05-27 14:09:51.622345
124,204433484,"Chuột máy tính không dây Lecoo WS203, độ bền phím 3 triệu lần bấm - BH 24 tháng, Hàng nhập khẩu",9219,CÔNG TY TAKO,204433485,Chuột Văn Phòng Không Dây,5383189,Lecoo,0,0,250000,250000,0.0,0,delivery_info_badge,"Giao thứ 5, ngày 01/06",3,2023-05-27 14:09:51.622345
125,102918086,Chuột mô hình siêu xe️️Chuột bluetooth mini cao cấp - Chuột máy tính không dây mô hình ô tô (Ferrari) V3,190297,Hàng công nghệ An An,102918105,Chuột Văn Phòng Không Dây,111461,OEM,0,0,199000,199000,0.0,0,delivery_info_badge,"Giao thứ 5, ngày 01/06",3,2023-05-27 14:09:51.622345
126,248882358,"Quạt Mini Đeo Cổ Không Cánh Seasy S57, Biên Độ Thổi Rộng 360 Độ, 3 Cấp Độ Gió, Tích Hợp Đèn Led Đổi Màu, Màn Hình Kỹ Thuật Số, Thiết Kế Chống Bụi Và Mồ Hôi - Hàng Chính Hãng",195068,SEASY TECH STORE,248882362,Quạt mini,5048343,SeaSy,128000,26,499000,371000,4.6,21,delivery_info_badge,"Giao thứ 2, ngày 29/05",3,2023-05-27 14:09:51.622345
127,220822718,Combo 3 tã dán sơ sinh Huggies mới S54 (4kg-8kg) - Gói 54 miếng Tràm Trà + Tặng 6 miếng,1,Tiki Trading,220822719,Tã dán,26702,Huggies,145000,22,660000,515000,4.7,18,tikinow,Giao siêu tốc 2H,3,2023-05-27 14:09:51.622345
128,171657209,Thẻ Nhớ Micro SDXC Samsung Evo Plus U3 130MB/s 128GB New  - Hàng Nhập Khẩu,783,Lưu Trữ Sài Gòn,171657210,Thẻ Nhớ Điện Thoại,18802,Samsung,0,0,260000,260000,5.0,153,tikinow,Giao siêu tốc 2H,3,2023-05-27 14:09:51.622345
129,175104946,Thẻ Nhớ Micro SDXC Samsung Evo Plus U3 130MB/s 256GB New - Hàng Nhập Khẩu,783,Lưu Trữ Sài Gòn,175104947,Thẻ Nhớ Điện Thoại,18802,Samsung,0,0,490000,490000,4.8,107,tikinow,Giao siêu tốc 2H,3,2023-05-27 14:09:51.622345
130,134974081,Thẻ Nhớ Micro SDXC Samsung Evo Plus U3 A2 V30 130MB/s New model - Hàng Nhập Khẩu,25203,Lagihitech2,134974118,Thẻ Nhớ Điện Thoại,18802,Samsung,0,0,500000,500000,5.0,168,tikinow,Giao siêu tốc 2H,3,2023-05-27 14:09:51.622345
131,245772077,Tai Nghe Không Dây Bluetooth ROBOT T50S - Bluetooth 5.3 - Chống Nước IPX4 - Âm Thanh Sống Động - HÀNG CHÍNH HÃNG,97516,Wook Store,245772081,Tai Nghe Bluetooth Nhét Tai,314675,Robot,150000,38,399000,249000,4.5,8,tikinow,Giao siêu tốc 2H,3,2023-05-27 14:09:51.622345
132,195863820,Thẻ nhớ SDXC SanDisk Extreme U3 V30 64GB 170MB/s SDSDXV2-064G (New 2022) - Hàng Nhập Khẩu,783,Lưu Trữ Sài Gòn,195863822,Thẻ Nhớ SD,18845,SanDisk,0,0,265000,265000,5.0,27,tikinow,Giao siêu tốc 2H,3,2023-05-27 14:09:51.622345
133,165045880,Máy cạo râu Philips điện 3 lưỡi tự mài đa năng khô và ướt S1050 - Hàng Nhập Khẩu,154541,cuong30042000,165045881,Dao - Máy cạo râu & Hớt tóc,243687, Philips,351000,33,1050000,699000,4.8,111,tikinow,Giao siêu tốc 2H,3,2023-05-27 14:09:51.622345
134,191781274,Combo 3 gói Tã/bỉm dán nhập Hàn Mamamy Ultraflow Đủ size S-M-L-XL 3 miếng/túi,1293,MAMAMY OFFICIAL STORE,191781282,Tã dán,79709,Mamamy,0,0,114000,114000,5.0,4,delivery_info_badge,"Giao thứ 4, ngày 31/05",3,2023-05-27 14:09:51.622345
135,110186079,"Cáp QGeeM chuyển đổi USB Type C sang 3.5mm Headphone jack, cáp USB C sang Aux Audio Dongle cho Samsung Galaxy S20, iPad Pro.v.v-Hàng chính hãng",95215,KID im,110186080,Dây Cáp Sạc USB Type-C,505907,QGeeM,145000,50,289000,144000,4.6,120,tikinow,Giao siêu tốc 2H,3,2023-05-27 14:09:51.622345
136,97553886,"Bút Chì Phác Thảo Cao Cấp Deli Nuevo S999 | Độ Cứng Từ B - 14B, H, 2H, 3H, HB - 12 Chiếc",113115,Deli Official Store,97553909,Bút chì - Ruột bút chì,46703,Deli,6400,44,14400,8000,5.0,507,delivery_info_badge,"Giao thứ 4, ngày 31/05",3,2023-05-27 14:09:51.622345
137,52730951,Bộ 3 Hộp Kem Đánh Răng P/S Thiên Nhiên Baking Soda - Hương Thảo Trắng Răng Tự Nhiên 230G,1,Tiki Trading,52730953,Kem đánh răng,21271,P/S,25000,19,135000,110000,4.8,342,tikinow,Giao siêu tốc 2H,3,2023-05-27 14:09:51.622345
138,75587969,Tai Nghe Có Dây Nhét Tai VIVAN Q11S 3.5mm Âm Thanh HD Bọc Dù Siêu Bền Tích Hợp Micro Đàm Thoại - HÀNG CHÍNH HÃNG,97516,Wook Store,75587971,Tai Nghe Có Dây Nhét Tai,625853,vivan,47000,27,176000,129000,4.7,34,tikinow,Giao siêu tốc 2H,3,2023-05-27 14:09:51.622345
139,99395822, TAI NGHE NHÉT TAI S5830- JACK 3.5 DÀNH CHO SAMSUNG-CÓ MIC ĐÀM THOẠI  - Hàng Cao Cấp Loại S,144022,SHOP NHÀ BON,160940869,Tai Nghe Có Dây Nhét Tai,111461,OEM,0,0,29000,29000,4.8,41,tikinow,Giao siêu tốc 2H,3,2023-05-27 14:09:51.622345
140,77675085,Bộ 3 Hộp Kem Đánh Răng P/S Giảm Ê Buốt Sau 30 Giây Sensitive Mineral Expert Original Với Tác Động Từ Khoáng 100G,1,Tiki Trading,77675086,Kem đánh răng,21271,P/S,16900,12,141900,125000,4.8,147,tikinow,Giao siêu tốc 2H,3,2023-05-27 14:09:51.622345
141,194140440,Thẻ nhớ SDXC SanDisk Extreme Pro SDSDXXD-128G U3 V30 128GB 200MB/s New 2022 - Hàng Nhập Khẩu,783,Lưu Trữ Sài Gòn,194140441,Thẻ Nhớ SD,18845,SanDisk,0,0,560000,560000,5.0,46,tikinow,Giao siêu tốc 2H,3,2023-05-27 14:09:51.622345
142,193717163,Thẻ nhớ SDXC SanDisk Extreme Pro SDSDXXU-064G U3 V30 64GB 200MB/s New 2022 - Hàng Nhập Khẩu,783,Lưu Trữ Sài Gòn,193717165,Thẻ Nhớ SD,18845,SanDisk,0,0,345000,345000,5.0,70,tikinow,Giao siêu tốc 2H,3,2023-05-27 14:09:51.622345
143,558353,Ổ Cắm Điện Có Nắp Che 6 Lỗ 3 Chân Mpower MP-265S - 5 Mét,1,Tiki Trading,291443,"Ổ cắm, ổn áp, biến áp",79650,Mpower,28000,9,305000,277000,4.8,170,tikinow,Giao siêu tốc 2H,3,2023-05-27 14:09:51.622345
144,198741274,[MỚI] Tã/bỉm quần Bobby 3mm Gạo non,1,Tiki Trading,198741280,Tã quần,26863,Bobby,65300,27,244300,179000,4.5,21,tikinow,Giao siêu tốc 2H,4,2023-05-27 14:09:53.141587
145,77675093,Bộ 3 Hộp Kem Đánh Răng P/S Giảm Ê Buốt Sau 30 Giây Sensitive Mineral Expert Fresh Mint Với Tác Động Từ Khoáng 100G,1,Tiki Trading,77675094,Kem đánh răng,21271,P/S,14900,11,141900,127000,4.8,57,delivery_info_badge,"Giao chủ nhật, ngày 28/05",4,2023-05-27 14:09:53.141587
146,35420153,"Cáp sạc nhanh, truyền dữ liệu tốc độ cao Baseus Cafule Type C cho Samsung S8/S9/ Note8/ Note9/ Xiaomi/ Huawei/ Oppo/Nokia ( 3A, Sạc nhanh Quick charge 3.0, Siêu bền)- Hàng nhập khẩu",656,Công Nghệ Việt,185755738,Dây Cáp Sạc USB Type-C,21651,Baseus,0,0,99000,99000,4.8,220,delivery_info_badge,"Giao thứ 3, ngày 30/05",4,2023-05-27 14:09:53.141587
147,77868208,Webcam HXSJ S4 HD 1080P USB3.0 2.0 Có Thể Điều Chỉnh 360° Kèm Mic Cho Cuộc Gọi Video - Hàng Chính Hãng,4997,HXSJ Official Store,77868209,Webcam Máy Tính,302375,HXSJ,350000,41,849000,499000,4.5,440,delivery_info_badge,"Giao thứ 2, ngày 29/05",4,2023-05-27 14:09:53.141587
148,195284843,Smart Tivi Coocaa Full HD 43 inch 43S3U,1,Tiki Trading,249004590,Smart Tivi - Android Tivi,357305,coocaa,5210000,58,9000000,3790000,5.0,4,tikipro,Chọn giờ giao lắp,4,2023-05-27 14:09:53.141587
149,25270554,Găng tay xỏ ngón chống nắng - Đen,141792,Shop Mạnh Tiến,71963091,Găng tay - Bao tay nữ,111461,OEM,0,0,19000,19000,4.5,66,tikinow,Giao siêu tốc 2H,4,2023-05-27 14:09:53.141587
150,111316128,Combo 3 bàn chải P/S Detox trắng răng,1,Tiki Trading,111316129,Bàn chải đánh răng,21271,P/S,18300,16,117300,99000,5.0,125,delivery_info_badge,"Giao chủ nhật, ngày 28/05",4,2023-05-27 14:09:53.141587
151,185653590,Chăn hè cotton chần bông LIDACO Home nhiều mẫu lựa chọn khổ rộng 2mx2m3,43482,Lidaco Official Store,185653596,"Chăn, mền và phụ kiện",697923,LIDACO,0,0,235000,235000,4.6,77,delivery_info_badge,"Giao thứ 4, ngày 31/05",4,2023-05-27 14:09:53.141587
152,58731234,Bộ 3 Kem đánh răng P/S Trà Xanh 230g,1,Tiki Trading,58731236,Kem đánh răng,21271,P/S,28000,22,129000,101000,4.8,974,tikinow,Giao siêu tốc 2H,4,2023-05-27 14:09:53.141587
153,212560922,"Quạt Tích Điện, Quạt Đứng Thông Minh XIAOMI Smartmi Gen 3 Pro/ Smartmi Gen 2S/ Smartmi Gen 2 Lite Tốc Độ Gió Quạt Siêu Êm, Kết Nối App Mihome - Hàng Chính Hãng",193366,HOMES STORE,198571415,Quạt Đứng,25422,Xiaomi,3120000,50,6299000,3179000,4.6,25,delivery_info_badge,"Giao thứ 3, ngày 30/05",4,2023-05-27 14:09:53.141587
154,248361436,(Giá Hủy Diệt) Thẻ nhớ MicroSDXC SanDisk Extreme A2 - V30 U3 4K Class 10 UHS-I 190MB/s - Hàng Nhập Khẩu,25203,Lagihitech2,251401602,Thẻ Nhớ Điện Thoại,18845,SanDisk,23000,1,2300000,2277000,5.0,4,delivery_info_badge,"Giao thứ 3, ngày 30/05",4,2023-05-27 14:09:53.141587
155,226904305,"Gậy chụp ảnh, Tripod B11s - Tích hợp 3 chân kèm theo đèn flash mini và remote điều khiển từ xa - Hàng chính hãng",119701,The Magic,226904307,Gậy Tự Sướng - Selfie,5147565,MAWA,91000,36,250000,159000,5.0,3,tikinow,Giao siêu tốc 2H,4,2023-05-27 14:09:53.141587
156,2302081,USB 3.1 SanDisk CZ430 Ultra Fit 32GB 130MB/s - Hàng Chính Hãng,10657,LINH KIỆN TUẤN KHANH,7806438,USB,18845,SanDisk,0,0,100000,100000,4.6,50,tikinow,Giao siêu tốc 2H,4,2023-05-27 14:09:53.141587
157,48373983,Ổ CẮM CHUYỂN ĐỔI 3 CHẤU – KÈM CÔNG TẮC TOSHINO – CO-6S,5135,Toshino,48373984,"Ổ cắm, ổn áp, biến áp",186605,TOSHINO,14000,25,55000,41000,4.8,338,delivery_info_badge,"Giao thứ 5, ngày 01/06",4,2023-05-27 14:09:53.141587
158,193880760,Quạt không dây Xiaomi Smartmi Gen 3 Pro/ Gen 3/ Gen 2S - Bản quốc tế kết nối app thông minh tích hợp tích điện,91317,MiHanoi,106669099,Quạt Đứng,25422,Xiaomi,500000,18,2790000,2290000,4.8,47,delivery_info_badge,"Giao thứ 4, ngày 31/05",4,2023-05-27 14:09:53.141587
159,173137800,Thẻ Nhớ Micro SDXC Samsung Evo Plus U3 130MB/s 512GB New - Hàng Nhập Khẩu,783,Lưu Trữ Sài Gòn,173137801,Thẻ Nhớ Điện Thoại,18802,Samsung,0,0,1050000,1050000,5.0,44,tikinow,Giao siêu tốc 2H,4,2023-05-27 14:09:53.141587
160,72652203,Hộp đựng thức ăn cho bé Lock&Lock có vạch chia 230ml x 3 hộp LLG508S3,1,Tiki Trading,72652204,Hộp đựng thực phẩm,48077,LocknLock,169000,48,350000,181000,4.8,807,delivery_info_badge,"Giao thứ 2, ngày 29/05",4,2023-05-27 14:09:53.141587
161,77675089,Bộ 3 Hộp Kem Đánh Răng P/S Giảm Ê Buốt Sau 30 Giây Sensitive Mineral Expert Whitening Với Tác Động Từ Khoáng 100G,1,Tiki Trading,77675090,Kem đánh răng,21271,P/S,10900,8,141900,131000,4.8,68,delivery_info_badge,"Giao chủ nhật, ngày 28/05",4,2023-05-27 14:09:53.141587
162,117645437,"Ổ cắm điện LiOA đa năng kết hợp - 2D2S, 3D3S, 4D6S dây dài 3m/5m - Ổ cắm điện Lioa Chính Hãng",191429,GIA DỤNG MITA68,117645450,"Ổ cắm, ổn áp, biến áp",144845,LiOA,0,0,146000,146000,4.8,85,delivery_info_badge,"Giao thứ 4, ngày 31/05",4,2023-05-27 14:09:53.141587
163,8821590,USB Lexar S57 JumpDrive 32GB - USB 3.0 - Hàng Chính Hãng,200265,Kmart Store,195950194,USB,220233,Lexar,0,0,75000,75000,4.8,5,delivery_info_badge,"Giao thứ 3, ngày 30/05",4,2023-05-27 14:09:53.141587
164,179965482,"Tủ chống ẩm máy ảnh 50 Lít ANDBON AD-50S , 3 ngăn chống xước, cài đặt được % độ ẩm - Hàng chính hãng",1200,FUJIHOME OFFICIAL STORE,179965533,Hộp Đựng - Tủ Chống Ẩm,228755,Andbon,866000,34,2550000,1684000,4.8,14,delivery_info_badge,"Giao thứ 3, ngày 30/05",4,2023-05-27 14:09:53.141587
165,194139957,Thẻ nhớ SDHC SanDisk Extreme Pro SDSDXXO-032G U3 V30 32GB 100MB/s New 2022 - Hàng Nhập Khẩu,783,Lưu Trữ Sài Gòn,194139959,Thẻ Nhớ SD,18845,SanDisk,0,0,235000,235000,5.0,5,tikinow,Giao siêu tốc 2H,4,2023-05-27 14:09:53.141587
166,108830964,Bộ 3 Kem đánh răng P/S Than Hoạt Tính 230g,1,Tiki Trading,108830967,Kem đánh răng,21271,P/S,25000,19,135000,110000,4.8,93,tikinow,Giao siêu tốc 2H,4,2023-05-27 14:09:53.141587
